Loan_ID,Date_ID,Recipient_ID,LoanOfficer_ID,loan_amount,Upfront_charges,property_value
31582,1006693,1006693,21,486500,0,658000
31583,1006694,1006694,788,376500,679.38,468000
31584,1006695,1006695,69,286500,8882.87,388000
31585,1006696,1006696,492,486500,13200,808000
31586,1006697,1006697,119,96500,0,
31587,1006698,1006698,846,176500,0,
31588,1006699,1006699,548,546500,1406.77,778000
31589,1006700,1006700,64,236500,7939.5,308000
31590,1006701,1006701,68,396500,2996.25,678000
31591,1006702,1006702,183,356500,0,358000
31592,1006703,1006703,344,326500,3950,408000
31593,1006704,1006704,411,346500,0,458000
31594,1006705,1006705,640,246500,0,258000
31595,1006706,1006706,339,406500,11842.68,648000
31596,1006707,1006707,103,396500,0,408000
31597,1006708,1006708,306,196500,0,258000
31598,1006709,1006709,321,456500,995,568000
31599,1006710,1006710,281,176500,5550,218000
31600,1006711,1006711,491,476500,7117.5,738000
31601,1006712,1006712,166,96500,0,
31602,1006713,1006713,117,326500,1250,568000
31603,1006714,1006714,298,66500,1104.92,88000
31604,1006715,1006715,195,276500,0,398000
31605,1006716,1006716,492,406500,0,468000
31606,1006717,1006717,409,166500,1791.66,188000
31607,1006718,1006718,625,686500,0,
31608,1006719,1006719,490,456500,1845,538000
31609,1006720,1006720,898,456500,3387.25,468000
31610,1006721,1006721,23,286500,0,288000
31611,1006722,1006722,262,256500,1686.79,258000
31612,1006723,1006723,38,226500,0,
31613,1006724,1006724,108,256500,0,358000
31614,1006725,1006725,260,176500,6412.5,198000
31615,1006726,1006726,622,406500,14069.94,548000
31616,1006727,1006727,560,376500,1611.36,708000
31617,1006728,1006728,372,386500,0,408000
31618,1006729,1006729,632,366500,0,428000
31619,1006730,1006730,156,476500,1107.81,478000
31620,1006731,1006731,197,406500,0,508000
31621,1006732,1006732,8,176500,0,218000
31622,1006733,1006733,391,136500,3828.93,228000
31623,1006734,1006734,162,206500,0,288000
31624,1006735,1006735,35,216500,0,238000
31625,1006736,1006736,151,356500,0,498000
31626,1006737,1006737,28,286500,0,
31627,1006738,1006738,543,206500,5650,398000
31628,1006739,1006739,386,276500,680,358000
31629,1006740,1006740,515,176500,0,208000
31630,1006741,1006741,292,346500,762.45,468000
31631,1006742,1006742,493,436500,3324.01,518000
31632,1006743,1006743,401,276500,3142.5,408000
31633,1006744,1006744,568,436500,2553.22,898000
31634,1006745,1006745,369,396500,5362.5,398000
31635,1006746,1006746,3,146500,2161.23,158000
31636,1006747,1006747,419,766500,0,958000
31637,1006748,1006748,900,216500,4905,808000
31638,1006749,1006749,540,386500,6109.42,548000
31639,1006750,1006750,217,116500,1355,148000
31640,1006751,1006751,196,96500,0,118000
31641,1006752,1006752,94,306500,1040,378000
31642,1006753,1006753,268,486500,10767.5,608000
31643,1006754,1006754,83,376500,1150,398000
31644,1006755,1006755,9,406500,0,728000
31645,1006756,1006756,525,266500,5888,328000
31646,1006757,1006757,252,106500,3125,178000
31647,1006758,1006758,895,196500,704,268000
31648,1006759,1006759,506,726500,0,
31649,1006760,1006760,124,596500,5970,758000
31650,1006761,1006761,183,336500,378.55,608000
31651,1006762,1006762,26,316500,2465.9,358000
31652,1006763,1006763,65,166500,5091.21,188000
31653,1006764,1006764,500,476500,0,1048000
31654,1006765,1006765,242,396500,3218.75,528000
31655,1006766,1006766,327,486500,15650,628000
31656,1006767,1006767,254,376500,8407.35,438000
31657,1006768,1006768,151,356500,5482.92,598000
31658,1006769,1006769,689,116500,3078.4,688000
31659,1006770,1006770,358,136500,0,
31660,1006771,1006771,238,486500,110.92,618000
31661,1006772,1006772,88,326500,0,808000
31662,1006773,1006773,722,276500,0,298000
31663,1006774,1006774,321,256500,4770,448000
31664,1006775,1006775,515,436500,0,508000
31665,1006776,1006776,58,146500,4059.71,198000
31666,1006777,1006777,707,146500,0,158000
31667,1006778,1006778,106,436500,180.68,918000
31668,1006779,1006779,202,166500,3771.55,258000
31669,1006780,1006780,45,476500,7004,598000
31670,1006781,1006781,122,236500,0,
31671,1006782,1006782,225,1006500,0,2208000
31672,1006783,1006783,690,126500,2902.5,248000
31673,1006784,1006784,342,416500,0,
31674,1006785,1006785,355,206500,4195,298000
31675,1006786,1006786,423,206500,0,308000
31676,1006787,1006787,856,526500,10500,598000
31677,1006788,1006788,383,626500,0,708000
31678,1006789,1006789,283,526500,7825,888000
31679,1006790,1006790,67,256500,952.47,358000
31680,1006791,1006791,530,536500,0,
31681,1006792,1006792,402,416500,13617.5,698000
31682,1006793,1006793,703,416500,1868.32,518000
31683,1006794,1006794,54,246500,1177.13,298000
31684,1006795,1006795,3,366500,0,478000
31685,1006796,1006796,19,286500,3778.75,458000
31686,1006797,1006797,172,486500,8485.25,858000
31687,1006798,1006798,7,116500,0,
31688,1006799,1006799,618,136500,1145.5,148000
31689,1006800,1006800,66,456500,0,458000
31690,1006801,1006801,341,366500,0,
31691,1006802,1006802,587,376500,0,
31692,1006803,1006803,571,166500,0,188000
31693,1006804,1006804,81,366500,4865.85,608000
31694,1006805,1006805,69,416500,552.76,788000
31695,1006806,1006806,19,86500,2150,528000
31696,1006807,1006807,804,716500,1583.83,988000
31697,1006808,1006808,114,216500,2940,458000
31698,1006809,1006809,304,246500,0,698000
31699,1006810,1006810,112,116500,3413.45,148000
31700,1006811,1006811,509,486500,13886.25,488000
31701,1006812,1006812,721,366500,0,
31702,1006813,1006813,289,316500,0,398000
31703,1006814,1006814,455,206500,1150,258000
31704,1006815,1006815,265,206500,3077.85,248000
31705,1006816,1006816,281,146500,2650,358000
31706,1006817,1006817,778,146500,3175,188000
31707,1006818,1006818,621,426500,0,538000
31708,1006819,1006819,677,216500,2242,278000
31709,1006820,1006820,573,436500,3038.4,2008000
31710,1006821,1006821,789,296500,0,788000
31711,1006822,1006822,593,306500,3093.53,308000
31712,1006823,1006823,271,156500,0,308000
31713,1006824,1006824,266,146500,0,148000
31714,1006825,1006825,222,166500,100.61,198000
31715,1006826,1006826,719,106500,0,108000
31716,1006827,1006827,734,396500,7003.36,578000
31717,1006828,1006828,117,316500,0,
31718,1006829,1006829,354,206500,1650.25,278000
31719,1006830,1006830,855,96500,0,
31720,1006831,1006831,253,56500,2996,88000
31721,1006832,1006832,352,326500,5840,478000
31722,1006833,1006833,773,916500,5930.9,1228000
31723,1006834,1006834,342,116500,0,
31724,1006835,1006835,213,316500,0,
31725,1006836,1006836,610,286500,0,428000
31726,1006837,1006837,796,216500,4925,408000
31727,1006838,1006838,8,176500,0,388000
31728,1006839,1006839,605,396500,651.36,398000
31729,1006840,1006840,43,496500,0,588000
31730,1006841,1006841,269,596500,0,988000
31731,1006842,1006842,772,206500,6005.59,308000
31732,1006843,1006843,744,566500,0,598000
31733,1006844,1006844,99,156500,1250,228000
31734,1006845,1006845,399,206500,4115.7,278000
31735,1006846,1006846,446,246500,6158.5,268000
31736,1006847,1006847,708,336500,0,418000
31737,1006848,1006848,716,276500,1546.36,368000
31738,1006849,1006849,655,336500,3250.42,418000
31739,1006850,1006850,829,106500,0,138000
31740,1006851,1006851,49,226500,3520,388000
31741,1006852,1006852,25,326500,0,488000
31742,1006853,1006853,534,146500,0,168000
31743,1006854,1006854,635,426500,2214.46,538000
31744,1006855,1006855,790,236500,6919.63,518000
31745,1006856,1006856,455,446500,3468.35,808000
31746,1006857,1006857,539,756500,0,
31747,1006858,1006858,343,306500,1908.13,418000
31748,1006859,1006859,347,496500,1222.2,768000
31749,1006860,1006860,849,386500,0,548000
31750,1006861,1006861,311,416500,0,558000
31751,1006862,1006862,440,186500,4487.5,288000
31752,1006863,1006863,721,296500,4903.75,398000
31753,1006864,1006864,361,56500,965.79,58000
31754,1006865,1006865,142,256500,3776.25,268000
31755,1006866,1006866,854,236500,590.77,278000
31756,1006867,1006867,215,886500,12919.45,1268000
31757,1006868,1006868,508,236500,1125.9,368000
31758,1006869,1006869,658,136500,2322.91,158000
31759,1006870,1006870,433,496500,795,3368000
31760,1006871,1006871,852,306500,0,298000
31761,1006872,1006872,243,326500,0,368000
31762,1006873,1006873,96,486500,6655,638000
31763,1006874,1006874,430,396500,1250,568000
31764,1006875,1006875,643,76500,0,78000
31765,1006876,1006876,584,276500,1250,298000
31766,1006877,1006877,565,286500,550,368000
31767,1006878,1006878,605,606500,522.92,1038000
31768,1006879,1006879,386,326500,0,388000
31769,1006880,1006880,812,526500,604.5,988000
31770,1006881,1006881,444,366500,2961.28,518000
31771,1006882,1006882,163,506500,0,638000
31772,1006883,1006883,368,146500,0,
31773,1006884,1006884,814,286500,2522,358000
31774,1006885,1006885,863,316500,1354.38,488000
31775,1006886,1006886,642,346500,0,358000
31776,1006887,1006887,100,176500,2472.95,228000
31777,1006888,1006888,886,566500,6850,708000
31778,1006889,1006889,692,256500,0,258000
31779,1006890,1006890,492,506500,0,748000
31780,1006891,1006891,639,266500,5168.75,278000
31781,1006892,1006892,306,136500,0,208000
31782,1006893,1006893,716,396500,0,568000
31783,1006894,1006894,507,486500,1695,908000
31784,1006895,1006895,758,246500,135,248000
31785,1006896,1006896,385,96500,2487.5,208000
31786,1006897,1006897,888,676500,995,1188000
31787,1006898,1006898,162,476500,8965.5,538000
31788,1006899,1006899,345,246500,3359.63,528000
31789,1006900,1006900,483,346500,500,658000
31790,1006901,1006901,698,106500,3150,368000
31791,1006902,1006902,171,126500,4130,258000
31792,1006903,1006903,360,126500,0,168000
31793,1006904,1006904,298,546500,1012.72,768000
31794,1006905,1006905,89,76500,0,88000
31795,1006906,1006906,873,306500,0,478000
31796,1006907,1006907,591,386500,8368.75,888000
31797,1006908,1006908,677,726500,0,968000
31798,1006909,1006909,897,246500,1852.36,358000
31799,1006910,1006910,154,276500,9222.38,348000
31800,1006911,1006911,465,266500,6446,378000
31801,1006912,1006912,682,146500,2609.98,158000
31802,1006913,1006913,743,386500,1923.82,538000
31803,1006914,1006914,737,486500,0,
31804,1006915,1006915,134,196500,4337.5,278000
31805,1006916,1006916,622,106500,0,148000
31806,1006917,1006917,679,526500,417.41,618000
31807,1006918,1006918,304,436500,0,468000
31808,1006919,1006919,731,536500,6812.5,1208000
31809,1006920,1006920,147,356500,962.29,438000
31810,1006921,1006921,691,256500,0,978000
31811,1006922,1006922,38,136500,0,
31812,1006923,1006923,294,296500,2722.34,508000
31813,1006924,1006924,327,266500,0,
31814,1006925,1006925,861,86500,2849.02,178000
31815,1006926,1006926,150,496500,0,
31816,1006927,1006927,164,216500,3394,268000
31817,1006928,1006928,204,156500,1694.25,558000
31818,1006929,1006929,582,256500,5385.63,378000
31819,1006930,1006930,781,136500,4185,188000
31820,1006931,1006931,509,266500,4436.15,438000
31821,1006932,1006932,704,216500,2148.69,448000
31822,1006933,1006933,569,546500,0,788000
31823,1006934,1006934,708,316500,0,328000
31824,1006935,1006935,159,356500,0,
31825,1006936,1006936,579,486500,1800,788000
31826,1006937,1006937,821,216500,0,248000
31827,1006938,1006938,355,236500,0,288000
31828,1006939,1006939,46,676500,1167.11,858000
31829,1006940,1006940,582,76500,0,88000
31830,1006941,1006941,456,396500,2710.18,498000
31831,1006942,1006942,151,346500,0,
31832,1006943,1006943,782,176500,2900,258000
31833,1006944,1006944,399,686500,0,728000
31834,1006945,1006945,379,366500,0,
31835,1006946,1006946,714,606500,0,
31836,1006947,1006947,133,446500,650,568000
31837,1006948,1006948,887,726500,995,1458000
31838,1006949,1006949,313,166500,3695.22,268000
31839,1006950,1006950,439,146500,3060,158000
31840,1006951,1006951,460,566500,5417.88,598000
31841,1006952,1006952,147,236500,1456.5,338000
31842,1006953,1006953,673,486500,0,758000
31843,1006954,1006954,562,626500,0,
31844,1006955,1006955,203,186500,5294.1,238000
31845,1006956,1006956,80,486500,0,658000
31846,1006957,1006957,797,216500,5835.1,268000
31847,1006958,1006958,79,986500,0,2408000
31848,1006959,1006959,492,446500,3041.25,878000
31849,1006960,1006960,112,206500,46.97,228000
31850,1006961,1006961,84,256500,0,318000
31851,1006962,1006962,391,686500,1845,728000
31852,1006963,1006963,571,226500,0,268000
31853,1006964,1006964,233,716500,2850.85,1508000
31854,1006965,1006965,547,246500,0,308000
31855,1006966,1006966,203,236500,5589.63,338000
31856,1006967,1006967,157,276500,0,
31857,1006968,1006968,272,196500,5230.84,278000
31858,1006969,1006969,329,756500,0,
31859,1006970,1006970,390,66500,3500.45,88000
31860,1006971,1006971,23,326500,0,388000
31861,1006972,1006972,463,96500,2761.43,228000
31862,1006973,1006973,734,536500,0,738000
31863,1006974,1006974,186,276500,0,288000
31864,1006975,1006975,378,466500,1490,568000
31865,1006976,1006976,840,346500,3801.86,458000
31866,1006977,1006977,897,356500,0,
31867,1006978,1006978,589,156500,0,228000
31868,1006979,1006979,170,476500,0,598000
31869,1006980,1006980,606,186500,0,218000
31870,1006981,1006981,871,446500,1308.4,568000
31871,1006982,1006982,435,486500,2538,918000
31872,1006983,1006983,501,416500,1595.53,658000
31873,1006984,1006984,467,696500,0,
31874,1006985,1006985,616,246500,6968.75,338000
31875,1006986,1006986,45,576500,8000,968000
31876,1006987,1006987,829,226500,3110,288000
31877,1006988,1006988,622,356500,0,
31878,1006989,1006989,882,526500,0,538000
31879,1006990,1006990,188,456500,0,
31880,1006991,1006991,23,406500,0,448000
31881,1006992,1006992,89,396500,14117.5,538000
31882,1006993,1006993,573,456500,0,728000
31883,1006994,1006994,373,126500,630,318000
31884,1006995,1006995,264,476500,0,538000
31885,1006996,1006996,8,216500,0,248000
31886,1006997,1006997,78,306500,801.4,388000
31887,1006998,1006998,783,386500,5045,418000
31888,1006999,1006999,493,756500,0,3808000
31889,1007000,1007000,515,436500,0,588000
31890,1007001,1007001,396,446500,1667.8,658000
31891,1007002,1007002,706,296500,6370.5,308000
31892,1007003,1007003,818,136500,4262.5,248000
31893,1007004,1007004,737,296500,5356.8,338000
31894,1007005,1007005,184,576500,0,1108000
31895,1007006,1007006,318,626500,426.32,788000
31896,1007007,1007007,151,286500,1619,758000
31897,1007008,1007008,525,1206500,0,1618000
31898,1007009,1007009,587,316500,2230.79,338000
31899,1007010,1007010,827,256500,3800,348000
31900,1007011,1007011,778,206500,3750,268000
31901,1007012,1007012,444,586500,0,658000
31902,1007013,1007013,241,336500,7622.89,388000
31903,1007014,1007014,649,86500,0,238000
31904,1007015,1007015,816,276500,0,318000
31905,1007016,1007016,332,186500,0,278000
31906,1007017,1007017,275,236500,5362.5,398000
31907,1007018,1007018,881,56500,1534.3,88000
31908,1007019,1007019,575,96500,0,128000
31909,1007020,1007020,250,206500,0,238000
31910,1007021,1007021,774,116500,0,
31911,1007022,1007022,629,226500,6702.91,328000
31912,1007023,1007023,850,256500,5128.3,438000
31913,1007024,1007024,363,786500,0,
31914,1007025,1007025,168,506500,2500,578000
31915,1007026,1007026,145,76500,3120,128000
31916,1007027,1007027,349,76500,2656.25,158000
31917,1007028,1007028,762,146500,687.85,148000
31918,1007029,1007029,548,256500,0,308000
31919,1007030,1007030,491,506500,0,758000
31920,1007031,1007031,585,556500,0,578000
31921,1007032,1007032,844,106500,3105.4,218000
31922,1007033,1007033,29,186500,4026.03,198000
31923,1007034,1007034,504,266500,0,338000
31924,1007035,1007035,137,106500,0,128000
31925,1007036,1007036,466,186500,5480,268000
31926,1007037,1007037,665,166500,459.3,248000
31927,1007038,1007038,322,186500,0,
31928,1007039,1007039,90,506500,0,
31929,1007040,1007040,443,236500,0,
31930,1007041,1007041,304,126500,2834.48,138000
31931,1007042,1007042,136,396500,1569.24,468000
31932,1007043,1007043,667,126500,3180.5,198000
31933,1007044,1007044,340,456500,2680.5,1338000
31934,1007045,1007045,814,476500,0,658000
31935,1007046,1007046,282,376500,0,
31936,1007047,1007047,721,276500,1495,368000
31937,1007048,1007048,523,546500,1012.5,748000
31938,1007049,1007049,188,346500,0,358000
31939,1007050,1007050,29,146500,0,268000
31940,1007051,1007051,863,296500,595,368000
31941,1007052,1007052,564,186500,0,
31942,1007053,1007053,288,366500,0,508000
31943,1007054,1007054,754,326500,547.8,448000
31944,1007055,1007055,49,676500,2777.56,1058000
31945,1007056,1007056,287,156500,0,
31946,1007057,1007057,217,516500,0,528000
31947,1007058,1007058,305,266500,0,368000
31948,1007059,1007059,20,156500,4437.5,258000
31949,1007060,1007060,225,86500,2865.48,258000
31950,1007061,1007061,429,276500,3985,338000
31951,1007062,1007062,729,576500,0,808000
31952,1007063,1007063,258,286500,5196.25,418000
